1780600967.888831,3,66,91
1780600968.9069295,176,1,99
1780600969.9492261,132,1,99
1780600970.965273,132,1,100
1780600971.9977357,132,1,99
1780600973.0036619,132,1,99
1780600974.031756,128,1,100
1780600975.0904164,133,1,99
1780600976.098186,131,1,99
1780600977.130661,134,1,99
1780600978.1707315,128,1,100
1780600979.1841352,132,1,99
1780600980.1942499,132,1,99
1780600981.216099,128,1,100
1780600982.2498252,132,1,99
1780600983.27409,134,1,99
1780600984.2954893,130,1,99
1780600985.3181405,132,1,99
1780600986.351994,152,1,99
1780600987.354645,108,1,99
1780600988.366513,130,1,99
1780600989.3853555,132,1,99
1780600990.397313,132,1,99
1780600991.4287739,132,1,99
1780600992.450947,130,1,100
1780600993.480453,134,1,99
1780600994.4979053,144,1,99
1780600995.51291,112,1,100
1780600996.5291393,132,1,99
1780600997.5630808,132,1,99
1780600998.5780277,132,1,99
1780600999.6116333,132,1,99
1780601000.6225376,130,1,99
1780601001.6464872,130,1,99
1780601002.6616528,130,1,99
1780601003.693962,132,1,99
1780601004.709795,132,1,99
1780601005.7256515,132,1,99
1780601006.7436316,126,1,100
1780601007.7706459,134,1,99
1780601008.8093426,132,1,99
1780601009.824725,128,1,99
1780601010.8577356,134,1,99
1780601011.8898084,130,1,99
1780601012.906537,130,1,99
1780601013.9410987,130,1,99
1780601014.9528859,130,1,99
1780601015.9896755,132,1,99
1780601017.0056593,128,1,99
1780601018.038659,136,1,99
1780601019.0561974,130,1,99
1780601020.104539,136,1,99
1780601021.1376626,140,1,99
1780601022.153984,120,1,99
1780601023.1723144,132,1,99
1780601024.2048018,130,1,99
1780601025.220789,130,1,99
1780601026.2530835,132,1,99
1780601027.281364,136,1,99
1780601028.3189,128,1,100
1780601029.3353403,130,1,99
1780601030.353788,132,1,99
1780601031.3843076,128,1,100
1780601032.3979495,132,1,99
1780601033.4166825,132,1,99
1780601034.433729,130,1,99
1780601035.4666905,147,1,99
1780601036.4844117,113,1,99
1780601037.4963639,132,1,99
1780601038.5296922,132,1,99
1780601039.548799,128,1,99
1780601040.55927,132,1,99
1780601041.5718288,130,1,99
1780601042.5886848,130,1,99
1780601043.611407,132,1,99
1780601044.6217997,132,1,99
1780601045.63847,126,1,100
1780601046.654065,130,1,99
1780601047.6665084,132,1,99
1780601048.6832838,128,1,100
1780601049.6991327,132,1,99
1780601050.7138972,132,1,99
1780601051.7315507,130,1,99
1780601052.7486684,132,1,99
1780601053.7622054,126,1,99
1780601054.7788608,132,1,99
1780601055.795247,128,1,100
1780601056.8134842,130,1,99
1780601057.8271701,132,1,99
1780601058.8390558,130,1,99
1780601059.8565452,128,1,99
1780601060.874142,130,1,99
1780601061.885806,132,1,99
1780601062.902915,128,1,100
1780601063.9242008,132,1,99
1780601064.932462,132,1,99
1780601065.9431694,126,1,100
1780601066.962136,132,1,99
1780601067.979647,130,1,99
1780601068.9917238,132,1,99
1780601070.0072913,130,1,99
1780601071.0226347,130,1,99
1780601072.0383084,134,1,99
1780601073.0571396,128,1,99
1780601074.0705786,128,1,99
1780601075.0877619,132,1,99
1780601076.1030986,132,1,99
1780601077.118111,128,1,100
1780601078.132879,132,1,99
1780601079.1446848,130,1,99
1780601080.1570427,126,1,100
1780601081.1731694,132,1,99
1780601082.1860974,130,1,99
1780601083.2053046,132,1,99
1780601084.218838,130,1,99
1780601085.2358842,128,1,99
1780601086.2537696,132,1,99
1780601087.268938,130,1,99
1780601088.289624,128,1,99
1780601089.2993863,132,1,99
1780601090.314556,130,1,99
1780601091.3272684,130,1,99
1780601092.342413,130,1,99
1780601093.356817,130,1,99
1780601094.3782547,128,1,100
1780601095.3939004,132,1,99
1780601096.4095259,130,1,99
1780601097.4268405,132,1,99
1780601098.4384074,132,1,99
1780601099.45281,130,1,99
1780601100.4659183,132,1,99
1780601101.4821002,124,1,100
1780601102.494914,132,1,99
1780601103.5100594,134,1,99
1780601104.5256329,128,1,100
1780601105.5403454,132,1,99
1780601106.557838,128,1,99
1780601107.5678158,132,1,99
1780601108.5888631,130,1,99
1780601109.606024,130,1,99
1780601110.6229408,130,1,99
1780601111.6388223,130,1,99
1780601112.6529026,130,1,99
1780601113.6649384,132,1,99
1780601114.6777368,128,1,99
1780601115.69354,128,1,99
1780601116.7115562,132,1,99
1780601117.7243576,132,1,99
1780601118.740915,128,1,100
1780601119.7555869,132,1,99
1780601120.771697,128,1,99
1780601121.7871172,130,1,99
1780601122.804159,132,1,99
1780601123.820078,128,1,99
1780601124.8374834,132,1,99
1780601125.855424,130,1,99
1780601126.8700933,130,1,99
1780601127.884383,132,1,99
1780601128.9030492,130,1,99
1780601129.9165957,130,1,99
1780601130.930472,128,1,99
1780601131.945065,130,1,99
1780601132.9624364,132,1,99
1780601133.9759653,132,1,99
1780601134.992265,130,1,99
1780601136.0063937,128,1,100
1780601137.0191002,130,1,99
1780601138.037687,130,1,99
1780601139.0525913,128,1,99
1780601140.066772,130,1,99
1780601141.0854943,130,1,99
1780601142.1013513,132,1,99
1780601143.113593,128,1,100
1780601144.1313884,132,1,99
1780601145.146997,132,1,99
1780601146.1626081,124,1,100
1780601147.178279,132,1,99
1780601148.1946871,130,1,99
1780601149.2102876,132,1,99
1780601150.2253432,130,1,99
1780601151.2438197,130,1,99
1780601152.2561812,132,1,99
1780601153.2676678,126,1,99
1780601154.283454,130,1,99
1780601155.2979786,134,1,99
1780601156.3243406,130,1,99
1780601157.3598928,134,1,99
1780601158.3914287,132,1,99
1780601159.416972,132,1,99
1780601160.457553,132,1,100
1780601161.4810512,132,1,99
1780601162.497505,132,1,99
1780601163.5119643,128,1,99
1780601164.5333345,130,1,99
1780601165.5615718,132,1,99
1780601166.5755491,132,1,99
1780601167.5929706,130,1,99
1780601168.6134303,130,1,99
1780601169.6299405,130,1,99
1780601170.6418562,132,1,99
1780601171.6598668,126,1,99
1780601172.678145,132,1,99
1780601173.6946301,132,1,99
1780601174.709943,128,1,100
1780601175.7270865,130,1,99
1780601176.762771,130,1,99
1780601177.7916617,134,1,99
1780601178.8053668,132,1,99
1780601179.822163,130,1,99
1780601180.8426886,130,1,99
1780601181.85621,128,1,99
1780601182.8756876,130,1,99
1780601183.8894331,132,1,99
1780601184.9176996,130,1,99
1780601185.93281,130,1,99
1780601186.9479623,132,1,99
1780601187.9622915,130,1,99
1780601188.980476,130,1,99
1780601189.9954984,130,1,99
1780601191.013561,130,1,99
1780601192.0256736,132,1,99
1780601193.0394082,128,1,99
1780601194.0509603,130,1,99
1780601195.067598,132,1,99
1780601196.0827851,128,1,100
1780601197.1001215,132,1,99
1780601198.1159701,132,1,99
1780601199.1366332,128,1,100
1780601200.1504245,130,1,99
1780601201.1667085,130,1,99
1780601202.1845105,128,1,99
1780601203.2038894,132,1,99
1780601204.2164085,130,1,99
1780601205.230555,132,1,99
1780601206.2390478,130,1,99
1780601207.2903988,132,1,99
1780601208.3193874,134,1,99
1780601209.3513472,130,1,99
1780601210.373328,130,1,99
1780601211.4089797,134,1,99
1780601212.412705,130,1,99
1780601213.4384778,128,1,100
1780601214.4520826,130,1,99
1780601215.4681408,132,1,99
1780601216.4804213,130,1,99
1780601217.4960184,132,1,99
1780601218.508197,130,1,99
1780601219.523898,128,1,99
1780601220.5527716,130,1,99
1780601221.5865808,134,1,99
1780601222.617544,132,1,99
1780601223.6494741,132,1,99
1780601224.6705782,132,1,99
1780601225.7032878,130,1,99
1780601226.7337246,134,1,99
1780601227.7495975,128,1,100
1780601228.7853262,134,1,99
1780601229.808201,134,1,99
1780601230.8362148,128,1,100
1780601231.8698807,132,1,99
1780601232.9030263,136,1,99
1780601233.9335103,130,1,99
1780601234.965494,132,1,99
1780601236.0025694,134,1,99
1780601237.0334985,132,1,99
1780601238.0698335,136,1,99
1780601239.0713596,130,1,99
1780601240.1051614,132,1,99
1780601241.145873,132,1,99
1780601242.1934786,132,1,100
1780601243.2235172,136,1,99
1780601244.241301,130,1,99
1780601245.2772052,144,1,99
1780601246.29587,122,1,99
1780601247.33167,130,1,99
1780601248.3635535,132,1,99
1780601249.3977587,132,1,99
1780601250.4267185,132,1,99
1780601251.4619443,134,1,99
1780601252.4933178,132,1,99
1780601253.5275786,130,1,99
1780601254.5618846,136,1,99
1780601255.5933485,130,1,99
1780601256.5962439,130,1,99
1780601257.641536,132,1,99
1780601258.6719842,132,1,99
1780601259.7043872,134,1,99
1780601260.7361634,130,1,99
1780601261.7708957,132,1,99
1780601262.8051455,134,1,99
1780601263.8221183,132,1,99
1780601264.8367763,130,1,99
1780601265.8743908,130,1,99
1780601266.9065173,132,1,99
1780601267.9385664,130,1,99
1780601268.9723544,136,1,99
1780601270.0032208,130,1,99
1780601271.0379813,136,1,99
1780601272.070292,132,1,99
1780601273.1061754,130,1,99
1780601274.1348686,136,1,99
1780601275.165371,130,1,99
1780601276.1972666,134,1,99
1780601277.2294738,132,1,99
1780601278.2608044,130,1,99
1780601279.2948515,134,1,99
1780601280.342574,136,1,99
1780601281.3650677,130,1,99
1780601282.3991659,134,1,99
1780601283.433488,132,1,99
1780601284.466808,130,1,99
1780601285.4989445,134,1,99
1780601286.532774,132,1,99
1780601287.5614843,134,1,99
1780601288.5941527,134,1,99
1780601289.6308527,128,1,100
1780601290.6624045,136,1,99
1780601291.694891,130,1,99
1780601292.7279804,130,1,99
1780601293.75429,132,1,99
1780601294.7846131,134,1,99
1780601295.8199425,130,1,99
1780601296.851838,132,1,100
1780601297.8701127,132,1,99
1780601298.9058602,130,1,99
1780601299.9414303,136,1,99
1780601300.9589622,128,1,100
1780601301.9926198,132,1,99
1780601303.0274384,136,1,99
1780601304.0530128,130,1,99
1780601305.0865507,132,1,99
1780601306.1195066,134,1,99
1780601307.159119,132,1,99
1780601308.1892493,132,1,99
1780601309.2213993,130,1,99
1780601310.2504818,138,1,99
1780601311.2818387,132,1,99
1780601312.3129134,128,1,100
1780601313.330474,132,1,99
1780601314.3599973,130,1,99
1780601315.396842,132,1,100
1780601316.4304998,132,1,99
1780601317.4633825,136,1,99
1780601318.499327,130,1,99
1780601319.5028672,130,1,99
1780601320.53833,130,1,99
1780601321.5673075,134,1,99
1780601322.5939581,132,1,99
1780601323.6300347,130,1,99
1780601324.6689281,136,1,99
1780601325.696539,132,1,99
1780601326.7303038,132,1,100
1780601327.758728,132,1,99
1780601328.7921505,132,1,99
1780601329.8251772,130,1,100
1780601330.8536968,134,1,99
1780601331.8851917,132,1,99
1780601332.9193869,132,1,99
1780601333.954172,132,1,99
1780601334.9904647,134,1,99
1780601336.0249314,132,1,99
1780601337.0591419,136,1,99
1780601338.0791712,128,1,99
1780601339.1129978,132,1,99
1780601340.11642,134,1,99
1780601341.148062,128,1,100
1780601342.1642065,130,1,99
1780601343.195345,132,1,99
1780601344.2250583,134,1,99
1780601345.255752,130,1,99
1780601346.2867246,133,1,99
1780601347.3142421,129,1,99
1780601348.34847,134,1,99
1780601349.38136,132,1,99
1780601350.414083,132,1,99
1780601351.4501703,134,1,99
1780601352.4851067,130,1,99
1780601353.5025666,134,1,99
1780601354.541782,132,1,99
1780601355.572994,152,1,99
1780601356.5908837,108,1,100
1780601357.6236546,134,1,99
1780601358.6404004,128,1,99
1780601359.658415,128,1,100
1780601360.6720371,132,1,99
1780601361.7026258,134,1,99
1780601362.7313707,128,1,100
1780601363.7653344,134,1,99
1780601364.795084,134,1,99
1780601365.8263724,132,1,99
1780601366.858689,132,1,99
1780601367.8921835,132,1,99
1780601368.9278195,132,1,99
1780601369.962753,132,1,99
1780601370.9809918,132,1,99
1780601372.0461032,134,1,99
1780601373.0668585,132,1,99
1780601374.1012473,130,1,99
1780601375.1155326,130,1,99
1780601376.124944,132,1,99
1780601377.1512911,128,1,100
1780601378.1834223,134,1,99
1780601379.1987123,132,1,99
1780601380.2303605,132,1,99
1780601381.2734597,130,1,99
1780601382.2986245,136,1,99
1780601383.3152778,130,1,99
1780601384.3444405,130,1,99
1780601385.3709638,132,1,99
1780601386.4046075,130,1,99
1780601387.4237728,132,1,99
1780601388.4601352,156,1,99
1780601389.4785917,108,1,99
1780601390.5160255,132,1,99
1780601391.5402112,132,1,99
1780601392.576449,132,1,99
1780601393.6077528,132,1,99
1780601394.6468663,134,1,99
1780601395.6770597,130,1,99
1780601396.7098155,136,1,99
1780601397.7267473,130,1,99
1780601398.7545931,134,1,99
1780601399.7844381,130,1,99
1780601400.7994902,130,1,99
1780601401.8317878,132,1,99
1780601402.8646967,134,1,99
1780601403.9017136,130,1,99
1780601404.9341488,136,1,99
1780601405.9543705,132,1,99
1780601406.9593616,124,1,100
1780601407.9917824,132,1,99
1780601409.0247302,136,1,99
1780601410.0555906,128,1,100
1780601411.08263,156,1,99
1780601412.1190727,112,1,99
1780601413.1563556,130,1,99
1780601414.1673782,132,1,99
1780601415.198398,136,1,99
1780601416.231519,132,1,99
1780601417.2620943,130,1,99
1780601418.2950323,134,1,99
1780601419.3100567,130,1,99
1780601420.340937,136,1,99
1780601421.3771594,130,1,99
1780601422.4139652,134,1,99
1780601423.4509246,132,1,99
1780601424.4508078,130,1,99
1780601425.4865274,132,1,99
1780601426.5187004,136,1,99
1780601427.5506256,130,1,99
1780601428.5813098,130,1,99
1780601429.5980365,132,1,99
1780601430.6312947,132,1,99
1780601431.6500175,130,1,99
1780601432.6838877,132,1,99
1780601433.6974828,132,1,99
1780601434.729696,132,1,99
1780601435.7594335,130,1,99
1780601436.7892263,132,1,99
1780601437.820217,136,1,99
1780601438.8538175,130,1,99
1780601439.8792176,132,1,99
1780601440.9254737,134,1,99
1780601441.946076,132,1,99
1780601442.9792795,128,1,100
1780601444.0102434,136,1,99
1780601445.043231,132,1,99
1780601446.057922,128,1,100
1780601447.0904305,136,1,99
1780601448.1268237,132,1,99
1780601449.1617393,132,1,99
1780601450.1930323,132,1,99
1780601451.22546,134,1,99
1780601452.2553308,130,1,99
1780601453.2814226,138,1,99
1780601454.317516,128,1,100
1780601455.3450544,132,1,99
1780601456.3810785,134,1,99
1780601457.4172397,130,1,99
1780601458.4516509,134,1,99
1780601459.4878523,132,1,99
1780601460.503665,134,1,99
1780601461.5398912,132,1,99
1780601462.5567265,130,1,99
1780601463.582692,138,1,99
1780601464.6149876,130,1,99
1780601465.656492,132,1,99
1780601466.6876667,134,1,99
1780601467.7045262,132,1,99
1780601468.7367141,128,1,100
1780601469.7642128,134,1,99
1780601470.7988112,134,1,99
1780601471.8293178,132,1,99
1780601472.8582284,132,1,99
1780601473.8931525,136,1,99
1780601474.9251842,132,1,99
1780601475.9446802,130,1,99
1780601476.980599,134,1,99
1780601477.999947,132,1,99
1780601479.0184238,130,1,99
1780601480.038899,130,1,99
1780601481.0644994,134,1,99
1780601482.0925877,134,1,99
1780601483.1155589,128,1,100
1780601484.1500719,136,1,99
1780601485.1816695,132,1,99
1780601486.210916,128,1,100
1780601487.2398703,134,1,99
1780601488.2708287,138,1,99
1780601489.3027768,130,1,99
1780601490.3351934,132,1,99
1780601491.3684032,136,1,99
1780601492.4051955,130,1,99
1780601493.4237087,132,1,99
1780601494.4595966,134,1,99
1780601495.4924502,141,1,99
1780601496.5139134,125,1,99
1780601497.526459,128,1,100
1780601498.5422819,134,1,99
1780601499.5741944,136,1,99
1780601500.5839489,124,1,100
1780601501.605773,136,1,99
1780601502.6444912,134,1,99
1780601503.675468,132,1,99
1780601504.7067766,132,1,99
1780601505.7540345,132,1,99
1780601506.7682211,130,1,99
1780601507.7974913,132,1,99
1780601508.8324828,136,1,99
1780601509.8505476,130,1,99
1780601510.887409,132,1,99
1780601511.904821,134,1,99
1780601512.9417195,130,1,99
1780601513.9726276,134,1,99
1780601515.004968,130,1,99
1780601516.0350037,134,1,99
1780601517.067899,132,1,99
1780601518.1023686,136,1,99
1780601519.1386333,130,1,99
1780601520.171533,138,1,99
1780601521.2002826,132,1,99
1780601522.2439609,132,1,99
1780601523.2760859,134,1,99
1780601524.3100107,130,1,99
1780601525.3195834,132,1,99
1780601526.3582468,134,1,99
1780601527.3914428,134,1,99
1780601528.4273841,132,1,99
1780601529.46118,136,1,99
1780601530.4942198,128,1,100
1780601531.5154986,132,1,99
1780601532.5523446,134,1,99
1780601533.5779061,132,1,99
1780601534.6167984,130,1,99
1780601535.6353493,136,1,99
1780601536.6810849,132,1,99
1780601537.6953201,128,1,100
1780601538.7258203,136,1,99
1780601539.7600079,132,1,99
1780601540.7884822,132,1,99
1780601541.8212247,130,1,99
1780601542.8523254,134,1,99
1780601578.630842,71,2,99
1780601579.6605964,136,1,99
1780601580.6925673,132,1,99
1780601581.714239,130,1,99
1780601582.755815,130,1,99
1780601583.788607,136,1,99
1780601584.8177493,130,1,99
1780601585.8539402,132,1,99
1780601586.8824313,134,1,99
1780601587.9191344,130,1,99
1780601588.9417865,136,1,99
1780601589.9893215,134,1,99
1780601591.010471,137,1,99
1780601592.0431504,125,1,99
1780601593.058315,130,1,99
1780601594.0809684,124,1,100
1780601595.0803938,161,1,99
1780601596.106778,103,1,99
1780601597.1390355,132,1,100
1780601598.1706045,132,1,99
1780601599.1991322,130,1,99
1780601600.231393,130,1,99
1780601601.2631907,136,1,99
1780601602.2976756,132,1,99
1780601603.3287513,134,1,99
1780601604.3649971,130,1,99
1780601605.3816435,132,1,99
1780601606.4169366,132,1,99
1780601607.4516425,136,1,99
1780601608.4872906,132,1,100
1780601609.507191,132,1,99
1780601610.5252552,130,1,99
1780601611.5588515,128,1,100
1780601612.5738347,132,1,99
1780601613.6038976,132,1,99
1780601614.6168485,130,1,99
1780601615.6631618,130,1,99
1780601616.7111168,138,1,99
1780601617.7411714,134,1,99
1780601618.7642198,130,1,99
1780601619.8058805,132,1,99
1780601620.841416,134,1,99
1780601621.8610709,134,1,99
1780601622.9044642,134,1,99
1780601623.9061635,152,1,99
1780601624.9352524,106,1,99
1780601625.9695652,132,1,100
1780601627.001258,132,1,99
1780601628.0331912,136,1,99
1780601629.0818257,132,1,99
1780601630.0981393,132,1,99
1780601631.1181693,132,1,99
1780601632.1333327,128,1,99
1780601633.165214,136,1,99
1780601634.176121,130,1,99
1780601635.1932204,130,1,99
1780601636.2073872,130,1,99
1780601637.2203462,130,1,99
1780601638.2347176,130,1,99
1780601639.252374,130,1,99
1780601640.2595177,130,1,99
1780601641.2824805,130,1,99
1780601642.3120558,134,1,99
1780601643.3161743,126,1,99
1780601644.3584127,134,1,99
1780601645.3835022,132,1,99
1780601646.4037614,130,1,99
1780601647.434574,134,1,99
1780601648.462221,130,1,99
1780601649.4925675,134,1,99
1780601650.5064073,132,1,99
1780601651.5354984,128,1,100
1780601652.5577176,132,1,99
1780601653.581651,134,1,99
1780601654.608289,128,1,100
1780601655.647675,134,1,99
1780601656.658816,132,1,99
1780601657.6912613,130,1,99
1780601658.7110674,130,1,99
1780601659.7386186,136,1,99
1780601660.7766285,130,1,99
1780601661.796907,130,1,99
1780601662.8253973,132,1,99
1780601663.8410869,130,1,99
1780601664.8708322,136,1,99
1780601665.874335,128,1,99
1780601666.9086373,128,1,99
1780601667.9212554,132,1,99
1780601668.9454176,132,1,100
1780601669.9683876,132,1,99
1780601671.021892,132,1,99
