1780957224.6865, 0.004040,False
1780957224.6912, 0.001946,False
1780957224.6957, 0.009762,False
1780957224.7003, 0.007512,False
1780957224.7048, 0.005932,False
1780957224.7095, 0.004165,False
1780957224.7143, 0.002409,False
1780957224.7189, 0.000309,False
1780957224.9439, 0.008526,False
1780957224.9493, 0.006622,False
1780957224.9546, 0.004604,False
1780957224.9597, 0.002896,False
1780957224.9644, 0.000970,False
1780957224.9688, 0.009165,False
1780957224.9741, 0.007261,False
1780957224.9787, 0.005424,False
1780957225.1938, 0.003055,False
1780957225.1985, 0.001138,False
1780957225.2029, 0.009394,False
1780957225.2075, 0.007252,False
1780957225.2118, 0.005065,False
1780957225.2161, 0.003123,False
1780957225.2202, 0.000119,False
1780957225.2274, 0.009376,False
1780957225.4628, 0.007655,False
1780957225.4695, 0.005742,False
1780957225.4751, 0.003551,False
1780957225.4806, 0.001663,False
1780957225.4852, 0.009696,False
1780957225.4902, 0.007848,False
1780957225.4949, 0.005837,False
1780957225.4994, 0.003445,False
1780957225.7221, 0.001542,False
1780957225.7270, 0.009653,False
1780957225.7317, 0.007900,False
1780957225.7359, 0.000970,False
1780957225.7426, 0.004385,False
1780957225.7469, 0.002376,False
1780957225.7514, 0.010012,False
1780957225.7558, 0.008083,False
1780957225.7600, 0.005876,False
1780957225.9782, 0.003936,False
1780957225.9829, 0.002254,False
1780957225.9896, 0.000378,False
1780957225.9952, 0.008134,False
1780957226.0003, 0.006295,False
1780957226.0059, 0.004113,False
1780957226.0104, 0.002310,False
1780957226.0146, 0.000341,False
1780957226.2459, 0.008434,False
1780957226.2507, 0.006202,False
1780957226.2553, 0.004354,False
1780957226.2600, 0.001955,False
1780957226.2644, 0.010275,False
1780957226.2687, 0.008424,False
1780957226.2736, 0.006833,False
1780957226.2782, 0.004864,False
1780957226.5011, 0.002717,False
1780957226.5061, 0.000813,False
1780957226.5109, 0.008774,False
1780957226.5154, 0.007134,False
1780957226.5198, 0.005204,False
1780957226.5245, 0.002897,False
1780957226.5292, 0.001063,False
1780957226.5336, 0.009094,False
1780957226.7606, 0.007327,False
1780957226.7654, 0.005495,False
1780957226.7697, 0.000128,False
1780957226.7763, 0.001229,False
1780957226.7808, 0.009281,False
1780957226.7863, 0.007042,False
1780957226.7911, 0.005492,False
1780957226.7954, 0.003748,False
1780957227.0116, 0.001852,False
1780957227.0162, 0.004868,False
1780957227.0235, 0.008128,False
1780957227.0280, 0.006365,False
1780957227.0324, 0.003993,False
1780957227.0370, 0.002342,False
1780957227.0418, 0.000338,False
1780957227.0463, 0.008011,False
1780957227.2796, 0.006425,False
1780957227.2844, 0.004553,False
1780957227.2889, 0.002634,False
1780957227.2932, 0.000784,False
1780957227.2978, 0.008810,False
1780957227.3023, 0.007246,False
1780957227.3076, 0.005153,False
1780957227.3123, 0.003254,False
1780957227.5326, 0.001568,False
1780957227.5371, 0.009896,False
1780957227.5422, 0.008504,False
1780957227.5469, 0.006466,False
1780957227.5514, 0.004546,False
1780957227.5561, 0.002707,False
1780957227.5612, 0.000881,False
1780957227.5658, 0.008946,False
1780957227.7720, 0.007187,False
1780957227.7768, 0.005281,False
1780957227.7814, 0.003478,False
1780957227.7859, 0.001593,False
1780957227.7903, 0.009808,False
1780957227.7947, 0.008599,False
1780957227.7993, 0.006940,False
1780957227.8036, 0.005074,False
1780957228.0249, 0.003234,False
1780957228.0305, 0.001311,False
1780957228.0354, 0.009468,False
1780957228.0401, 0.007527,False
1780957228.0448, 0.005747,False
1780957228.0492, 0.003980,False
1780957228.0539, 0.002079,False
1780957228.0591, 0.000130,False
1780957228.2951, 0.008082,False
1780957228.2999, 0.005993,False
1780957228.3046, 0.003935,False
1780957228.3092, 0.002188,False
1780957228.3136, 0.000807,False
1780957228.3179, 0.008797,False
1780957228.3227, 0.007163,False
1780957228.3272, 0.005810,False
1780957228.5517, 0.004161,False
1780957228.5570, 0.002190,False
1780957228.5620, 0.000409,False
1780957228.5667, 0.008348,False
1780957228.5712, 0.006757,False
1780957228.5756, 0.004886,False
1780957228.5800, 0.003191,False
1780957228.5842, 0.001732,False
1780957228.8069, 0.004817,False
1780957228.8153, 0.008446,False
1780957228.8206, 0.006708,False
1780957228.8259, 0.004850,False
1780957228.8310, 0.002984,False
1780957228.8355, 0.001399,False
1780957228.8402, 0.009451,False
1780957228.8447, 0.007786,False
1780957228.8487, 0.000773,False
1780957229.0631, 0.003632,False
1780957229.0678, 0.001732,False
1780957229.0727, 0.010007,False
1780957229.0773, 0.008273,False
1780957229.0817, 0.006316,False
1780957229.0862, 0.004378,False
1780957229.0910, 0.002510,False
1780957229.0954, 0.000832,False
1780957229.3281, 0.009129,False
1780957229.3329, 0.007345,False
1780957229.3376, 0.005434,False
1780957229.3425, 0.003592,False
1780957229.3469, 0.001650,False
1780957229.3514, 0.009821,False
1780957229.3566, 0.008210,False
1780957229.3616, 0.006230,False
1780957229.5813, 0.004433,False
1780957229.5859, 0.002910,False
1780957229.5907, 0.001023,False
1780957229.5950, 0.000117,False
1780957229.6013, 0.007411,False
1780957229.6057, 0.005405,False
1780957229.6106, 0.003557,False
1780957229.6151, 0.001635,False
1780957229.7189, 0.009419,False
1780957229.7238, 0.007550,False
1780957229.7283, 0.005660,False
1780957229.7329, 0.003806,False
1780957229.7383, 0.002003,False
1780957229.7455, 0.000206,False
1780957229.8183, 0.008688,False
1780957230.0758, 0.006481,False
1780957230.0823, 0.004624,False
1780957230.0884, 0.002711,False
1780957230.0938, 0.000828,False
1780957230.0983, 0.008361,False
1780957230.1030, 0.006634,False
1780957230.1083, 0.004773,False
1780957230.1129, 0.002878,False
1780957230.3436, 0.001054,False
1780957230.3495, 0.009185,False
1780957230.3546, 0.007576,False
1780957230.3590, 0.005642,False
1780957230.3635, 0.003936,False
1780957230.3682, 0.001980,False
1780957230.3735, 0.000218,False
1780957230.3777, 0.003348,False
1780957230.3840, 0.006070,False
1780957230.5989, 0.004233,False
1780957230.6037, 0.002379,False
1780957230.6087, 0.000493,False
1780957230.6132, 0.008704,False
1780957230.6177, 0.006634,False
1780957230.6228, 0.004505,False
1780957230.6273, 0.002225,False
1780957230.6315, 0.000340,False
1780957230.8556, 0.008701,False
1780957230.8601, 0.006757,False
1780957230.8649, 0.004425,False
1780957230.8697, 0.002654,False
1780957230.8743, 0.000804,False
1780957230.8789, 0.008583,False
1780957230.8832, 0.006172,False
1780957230.8874, 0.003815,False
1780957231.1125, 0.000135,False
1780957231.1198, 0.010133,False
1780957231.1258, 0.007849,False
1780957231.1306, 0.006356,False
1780957231.1350, 0.004004,False
1780957231.1398, 0.002074,False
1780957231.1441, 0.000668,False
1780957231.1483, 0.008346,False
1780957231.3615, 0.006600,False
1780957231.3661, 0.004674,False
1780957231.3706, 0.002890,False
1780957231.3749, 0.000448,False
1780957231.3794, 0.008554,False
1780957231.3840, 0.006600,False
1780957231.3892, 0.004517,False
1780957231.3937, 0.002698,False
1780957231.6339, 0.000494,False
1780957231.6391, 0.008736,False
1780957231.6439, 0.006978,False
1780957231.6485, 0.005043,False
1780957231.6530, 0.003312,False
1780957231.6581, 0.001407,False
1780957231.6625, 0.008973,False
1780957231.6668, 0.007079,False
1780957231.8924, 0.005306,False
1780957231.8980, 0.003395,False
1780957231.9033, 0.001341,False
1780957231.9085, 0.009446,False
1780957231.9136, 0.007542,False
1780957231.9190, 0.000641,False
1780957231.9267, 0.003493,False
1780957231.9316, 0.001610,False
1780957232.1469, 0.009182,False
1780957232.1517, 0.007059,False
1780957232.1571, 0.005100,False
1780957232.1618, 0.002765,False
1780957232.1664, 0.000452,False
1780957232.1716, 0.008436,False
1780957232.1760, 0.006903,False
1780957232.1804, 0.004794,False
1780957232.2974, 0.003242,False
1780957232.3024, 0.001267,False
1780957232.3083, 0.009451,False
1780957232.3130, 0.007880,False
1780957232.3174, 0.006104,False
1780957232.3221, 0.000102,False
1780957232.3288, 0.001664,False
1780957232.4112, 0.009489,False
1780957232.6649, 0.007707,False
1780957232.6703, 0.005835,False
1780957232.6768, 0.003958,False
1780957232.6816, 0.002372,False
1780957232.6862, 0.000498,False
1780957232.6918, 0.008564,False
1780957232.6964, 0.006664,False
