Timestamp,TP,FP,FN,Precision,FNR
1781292446.0118058,103,1,0,0.9904,0.0000
1781292447.0247197,104,1,0,0.9905,0.0000
1781292447.985594,105,1,0,0.9906,0.0000
1781292449.0002651,106,1,0,0.9907,0.0000
1781292450.01012,107,1,0,0.9907,0.0000
1781292451.0221004,108,1,0,0.9908,0.0000
1781292452.0356474,109,1,0,0.9909,0.0000
1781292453.047815,110,1,0,0.9910,0.0000
1781292454.0089562,111,1,0,0.9911,0.0000
1781292455.0205877,112,1,0,0.9912,0.0000
1781292456.0329483,113,1,0,0.9912,0.0000
1781292457.0450456,114,1,0,0.9913,0.0000
1781292458.0041127,115,1,0,0.9914,0.0000
1781292459.0140114,116,1,0,0.9915,0.0000
1781292460.0250223,117,1,0,0.9915,0.0000
1781292461.0352442,118,1,0,0.9916,0.0000
1781292462.0466244,119,1,0,0.9917,0.0000
1781292463.0096242,120,1,0,0.9917,0.0000
1781292464.0226479,121,1,0,0.9918,0.0000
1781292465.0346565,122,1,0,0.9919,0.0000
1781292465.995841,123,1,0,0.9919,0.0000
1781292467.0081153,124,1,0,0.9920,0.0000
1781292468.021674,125,1,0,0.9921,0.0000
1781292469.0338123,126,1,0,0.9921,0.0000
1781292470.0471573,127,1,0,0.9922,0.0000
1781292471.0093143,128,1,0,0.9922,0.0000
1781292472.0204713,129,1,0,0.9923,0.0000
1781292473.0318131,130,1,0,0.9924,0.0000
1781292620.1629324,0,1,0,0.0000,0.0000
1781292636.954766,1,1,0,0.5000,0.0000
1781292637.9675574,2,1,0,0.6667,0.0000
1781292638.9810236,3,1,0,0.7500,0.0000
1781292639.9421675,4,1,0,0.8000,0.0000
1781292640.9544804,5,1,0,0.8333,0.0000
1781292641.9661467,6,1,0,0.8571,0.0000
1781292642.9766097,7,1,0,0.8750,0.0000
1781292643.989855,8,1,0,0.8889,0.0000
1781292644.951895,9,1,0,0.9000,0.0000
1781292645.9624987,10,1,0,0.9091,0.0000
1781292646.9755135,11,1,0,0.9167,0.0000
1781292647.9866295,12,1,0,0.9231,0.0000
1781292648.9500911,13,1,0,0.9286,0.0000
1781292649.9616528,14,1,0,0.9333,0.0000
1781292650.9736722,15,1,0,0.9375,0.0000
1781292651.9843397,16,1,0,0.9412,0.0000
1781292652.9449656,17,1,0,0.9444,0.0000
1781292653.9549744,18,1,0,0.9474,0.0000
1781292654.9675305,19,1,0,0.9500,0.0000
1781292655.9812882,20,1,0,0.9524,0.0000
1781292656.9925015,21,1,0,0.9545,0.0000
1781292657.9540215,22,1,0,0.9565,0.0000
1781292658.966087,23,1,0,0.9583,0.0000
1781292659.976531,24,1,0,0.9600,0.0000
1781292660.98977,25,1,0,0.9615,0.0000
1781292662.001214,26,1,0,0.9630,0.0000
1781292662.9627469,27,1,0,0.9643,0.0000
1781292663.9749527,28,1,0,0.9655,0.0000
1781292664.987329,29,1,0,0.9667,0.0000
1781292665.9991603,30,1,0,0.9677,0.0000
1781292666.9591954,31,1,0,0.9688,0.0000
1781292667.969875,32,1,0,0.9697,0.0000
1781292668.9824622,33,1,0,0.9706,0.0000
1781292669.9948633,34,1,0,0.9714,0.0000
1781292670.9555917,35,1,0,0.9722,0.0000
1781292671.9687803,36,1,0,0.9730,0.0000
1781292675.6457162,0,1,0,0.0000,0.0000
1781292740.5533135,0,1,0,0.0000,0.0000
1781292782.813196,1,1,0,0.5000,0.0000
1781292783.8266468,2,1,0,0.6667,0.0000
1781292784.788277,3,1,0,0.7500,0.0000
1781292785.8014197,4,1,0,0.8000,0.0000
1781292786.8132088,5,1,0,0.8333,0.0000
1781292787.8245206,6,1,0,0.8571,0.0000
1781292788.7853737,7,1,0,0.8750,0.0000
1781292789.7989473,8,1,0,0.8889,0.0000
1781292790.8124619,9,1,0,0.9000,0.0000
1781292791.8241286,10,1,0,0.9091,0.0000
1781292792.8377192,11,1,0,0.9167,0.0000
1781292793.7987592,12,1,0,0.9231,0.0000
1781292794.8121667,13,1,0,0.9286,0.0000
1781292795.8224442,14,1,0,0.9333,0.0000
1781292796.784937,15,1,0,0.9375,0.0000
1781292797.798059,16,1,0,0.9412,0.0000
1781292798.8104424,17,1,0,0.9444,0.0000
1781292799.8238616,18,1,0,0.9474,0.0000
1781292800.8365061,19,1,0,0.9500,0.0000
1781292801.8004887,20,1,0,0.9524,0.0000
1781292802.8113377,21,1,0,0.9545,0.0000
1781292803.824297,22,1,0,0.9565,0.0000
1781292804.8367414,23,1,0,0.9583,0.0000
1781292805.8007317,24,1,0,0.9600,0.0000
1781292806.8159447,25,1,0,0.9615,0.0000
1781292807.8273973,26,1,0,0.9630,0.0000
1781292808.8410378,27,1,0,0.9643,0.0000
1781292809.8034925,28,1,0,0.9655,0.0000
1781292810.8155913,29,1,0,0.9667,0.0000
1781292811.8266056,30,1,0,0.9677,0.0000
1781292812.8383415,31,1,0,0.9688,0.0000
1781292813.8508859,32,1,0,0.9697,0.0000
1781292814.812364,33,1,0,0.9706,0.0000
1781292815.8247626,34,1,0,0.9714,0.0000
1781292816.83682,35,1,0,0.9722,0.0000
1781292817.8010695,36,1,0,0.9730,0.0000
1781292818.8149865,37,1,0,0.9737,0.0000
1781292819.8275676,38,1,0,0.9744,0.0000
1781292820.8403559,39,1,0,0.9750,0.0000
1781292821.8522546,40,1,0,0.9756,0.0000
1781292822.8141994,41,1,0,0.9762,0.0000
1781292823.8258991,42,1,0,0.9767,0.0000
1781292824.8395083,43,1,0,0.9773,0.0000
1781292825.8519478,44,1,0,0.9778,0.0000
1781292826.8128545,45,1,0,0.9783,0.0000
1781292827.8258889,46,1,0,0.9787,0.0000
1781292828.8388033,47,1,0,0.9792,0.0000
1781292829.851156,48,1,0,0.9796,0.0000
1781292830.8122237,49,1,0,0.9800,0.0000
1781292831.8258038,50,1,0,0.9804,0.0000
1781292832.8392224,51,1,0,0.9808,0.0000
1781292833.853407,52,1,0,0.9811,0.0000
1781292834.867017,53,1,0,0.9815,0.0000
1781292835.825911,54,1,0,0.9818,0.0000
1781292836.8402302,55,1,0,0.9821,0.0000
1781292837.8523247,56,1,0,0.9825,0.0000
1781292838.8137932,57,1,0,0.9828,0.0000
1781292839.8264866,58,1,0,0.9831,0.0000
1781292840.838237,59,1,0,0.9833,0.0000
1781292841.8527696,60,1,0,0.9836,0.0000
1781292842.8672948,61,1,0,0.9839,0.0000
1781292843.8297992,62,1,0,0.9841,0.0000
1781292844.8407257,63,1,0,0.9844,0.0000
1781292845.85423,64,1,0,0.9846,0.0000
1781292846.8691063,65,1,0,0.9848,0.0000
1781292847.8310504,66,1,0,0.9851,0.0000
1781292848.8449984,67,1,0,0.9853,0.0000
1781292849.8573787,68,1,0,0.9855,0.0000
1781292850.870065,69,1,0,0.9857,0.0000
1781292851.8320978,70,1,0,0.9859,0.0000
1781292852.8456438,71,1,0,0.9861,0.0000
1781292853.858584,72,1,0,0.9863,0.0000
1781292854.8718674,73,1,0,0.9865,0.0000
1781292855.8335726,74,1,0,0.9867,0.0000
1781292856.8450994,75,1,0,0.9868,0.0000
1781292857.8571663,76,1,0,0.9870,0.0000
1781292858.8690963,77,1,0,0.9872,0.0000
1781292859.8306003,78,1,0,0.9873,0.0000
1781292860.8448687,79,1,0,0.9875,0.0000
1781292861.8593402,80,1,0,0.9877,0.0000
1781292862.8711827,81,1,0,0.9878,0.0000
1781292863.8845844,82,1,0,0.9880,0.0000
1781292864.8470695,83,1,0,0.9881,0.0000
1781292865.8564596,84,1,0,0.9882,0.0000
1781292866.869468,85,1,0,0.9884,0.0000
1781292867.8319101,86,1,0,0.9885,0.0000
1781292868.8443887,87,1,0,0.9886,0.0000
1781292869.856506,88,1,0,0.9888,0.0000
1781292870.86842,89,1,0,0.9889,0.0000
1781292871.8807764,90,1,0,0.9890,0.0000
1781292872.8428378,91,1,0,0.9891,0.0000
1781292873.854798,92,1,0,0.9892,0.0000
1781292874.8673031,93,1,0,0.9894,0.0000
1781292875.879498,94,1,0,0.9895,0.0000
1781292876.8930402,95,1,0,0.9896,0.0000
